,Unnamed: 0,title,港股,国内财经,基金,美股,期货,生活,外汇,证券,classify,检验
5026,5026,"多因素致债转股项目落地率低 配套细则亟待出台
",1,1,0,0,0,0,0,2,国内财经,证券
5027,5027,"洋河、古井贡肉搏争夺华东市场：在终端置换对方产品
",0,2,1,4,2,0,0,3,证券,证券
5028,5028,"中国最热门工作是什么？“网络保镖”挤走金融业白领
",2,3,0,2,1,0,2,0,国内财经,国内财经
5029,5029,"外媒:中国外汇局加强内保外贷审查 否认针对任何公司
",2,2,0,3,2,1,1,2,国内财经,国内财经
5030,5030,"收盘：道指连涨8日 再创历史新高
",4,1,0,3,2,1,1,4,美股,港股
5031,5031,"周四美油收跌1.1%布油跌0.7%
",1,2,1,2,1,1,0,1,美股,国内财经
5032,5032,"等待非农数据 金价周四收跌0.3%
",0,0,0,2,1,2,3,0,美股,证券
5033,5033,"受多家公司业绩提振欧股收涨 但西门子拖累德股下跌
",3,0,0,0,1,3,0,6,美股,证券
5034,5034,"易事特曾连年""高送转""股本扩张逾20倍 董事长被调…
",1,1,1,0,1,2,0,3,证券,证券
5035,5035,"拟购标的价格两年三变 荃银高科重组遭追问
",0,0,0,0,0,1,0,1,证券,证券
5036,5036,"东方财富“领军”创业板反弹 超跌个股普获资金关注
",1,1,0,1,1,0,1,4,证券,美股
5037,5037,"董监高侵权 小股东就该这样诉讼
",1,0,0,0,0,0,0,2,证券,证券
5038,5038,"英媒：菲油气公司希望同中企重启南海礼乐滩油气开发
",0,0,0,0,0,1,0,2,国内财经,美股
5039,5039,"上交所严把重组审核关 *ST爱富三调方案今复牌
",0,0,0,0,0,1,0,1,证券,证券
5040,5040,"科林环保甩卖子公司 原实控人接盘拟受让价为7.17亿
",2,2,2,1,1,1,0,5,证券,证券
5041,5041,"北京房贷发放逐月下降 刚需购房贷款获银监局力挺
",1,2,1,1,2,0,1,2,国内财经,美股
5042,5042,"机构“恋上”汽车零部件企业 新泉股份被基金抢筹
",1,4,1,2,2,2,0,5,证券,证券
5043,5043,"两市融资余额再度突破9000亿 有色金属板块增速最快
",1,1,2,0,0,0,0,3,证券,证券
5044,5044,"82个行业持证排污最后时限设定 重点管理行业全覆盖
",2,1,0,2,1,1,0,2,国内财经,证券
5045,5045,"菲佣中介渠道隐蔽多为视频面试 面谈需交2万定金
",0,0,0,0,0,2,0,1,生活,证券
5046,5046,"美元下跌带来市场狂欢 新兴市场得到减压空间
",1,2,1,5,4,1,2,3,美股,美股
5047,5047,"QFII增持险资挪仓 半年报主力资金动向曝光
",0,0,0,0,0,0,0,1,证券,证券
5048,5048,"保险股连续高位调整 股东减持信号需关注
",1,0,0,1,0,0,0,2,证券,美股
5049,5049,"《绣春刀2》叫好不叫座 两上市公司或投资失利
",0,2,0,1,2,4,0,3,证券,证券
5050,5050,"坐拥世界最大市场 A股游戏公司高增长可期
",1,2,1,1,2,1,0,7,证券,证券
5051,5051,"皖江物流大股东改制方案上报 安徽煤企整体上市风动
",1,0,0,0,1,1,0,2,证券,证券
5052,5052,"对外投资新政发威 *ST京城收购外资股权搁浅
",1,2,0,2,2,1,0,4,证券,证券
5053,5053,"7公司参设“一带一路”财险 乐视出资4.35亿持股15…
",3,2,2,0,0,3,0,7,证券,证券
5054,5054,"*ST坊展实控人变更为廊坊市国土资源局
",0,0,0,1,0,0,0,0,证券,美股
5055,5055,"证券时报:项目收益专项债启动 地方债再开正门堵歪路
",1,2,1,1,1,1,0,0,国内财经,国内财经
5056,5056,"德国波恩申请从伦敦“接手”欧洲药品管理局
",0,0,0,0,0,0,0,0,美股,证券
5057,5057,"多地划定僵尸企业处置时间表 去年破产案件增逾五成
",0,3,0,0,0,0,0,0,国内财经,国内财经
5058,5058,"勤上集团解除未出资机构股东资格 质押股存平仓风险
",1,0,0,0,0,1,2,3,证券,外汇
5059,5059,"宝泰隆IPO项目6年仍在调试 石墨烯产品半年仅卖6.8…
",1,2,0,3,1,0,0,2,证券,国内财经
5060,5060,"中路股份昨日晚间发布公告 高空发电项目获批
",2,0,0,1,0,0,1,5,证券,证券
5061,5061,"万达去地产化再加速：大健康产业计划投入超千亿
",1,1,2,0,0,0,0,2,证券,证券
5062,5062,"智库预测英央行最早于明年春季加息
",0,2,0,0,0,0,0,0,美股,国内财经
5063,5063,"地方国企实施员工持股计划料提速 业绩获提振
",2,2,0,0,0,0,0,4,国内财经,证券
5064,5064,"员工持股计划变形记：部分员工持股计划浮亏
",1,0,0,0,0,0,0,2,证券,证券
5065,5065,"“国家队”加仓创业板 海内外长线资金拥抱成长
",0,0,0,0,0,1,0,2,证券,美股
5066,5066,"券商股行业基本面回暖 机构看好未来表现
",1,0,1,0,0,0,0,3,证券,证券
5067,5067,"31只可转债基金年内均收益达5.68% 市场扩容存机遇
",1,3,8,3,3,2,0,3,基金,基金
5068,5068,"云煤能源等3公司澄清针状焦产能现状 针状焦将上涨
",3,1,0,3,2,3,0,3,证券,证券
5069,5069,"乐视投资拟4.35亿元参股险企 持股比例15%
",3,2,2,0,0,2,0,4,证券,证券
5070,5070,"中国神华旗下两煤矿暂时停产或减产 预净利减少30亿
",3,3,1,2,2,0,1,3,证券,国内财经
5071,5071,"去产能成效显现 19家煤企上半年净利预增逾一倍
",1,3,1,0,1,3,0,3,证券,证券
5072,5072,"小金属概念“暑热不退” 稀土永磁料成风口
",1,1,0,1,0,1,0,0,证券,证券
5073,5073,"布局偏好生变 主力资金“两头包抄”
",0,0,0,0,0,0,0,1,证券,证券
5074,5074,"两融余额三连升 融资客痴迷“周期”“金融”
",0,1,1,0,2,0,1,1,证券,国内财经
5075,5075,"沪指冲关3300点：周期决胜负 量能定成败
",2,0,1,1,2,0,0,3,证券,证券
5076,5076,"“任性”停复牌股成“雷区” 机构持股藏风险
",1,0,0,0,0,0,1,3,证券,国内财经
5077,5077,"实施股权激励上市公司增多 解锁或行权条件不低
",1,1,0,1,2,3,0,5,证券,证券
5078,5078,"盲目蹭热点 容易撞风险
",1,0,0,1,0,0,1,0,证券,美股
5079,5079,"资本市场开放迈上新台阶 A股国际化稳步推进
",2,2,1,2,3,1,1,6,证券,证券
5080,5080,"37项内贸流通体制改革试点经验向全国推广
",3,1,0,1,0,0,0,1,国内财经,国内财经
5081,5081,"外汇局：21日起发卡行需日报银行卡境外交易信息
",1,1,1,1,0,1,2,2,国内财经,港股
5082,5082,"夺权纷争又有新进展：勤上集团解除未出资股东资格
",1,1,0,1,1,1,1,3,证券,国内财经
5083,5083,"特朗普告诉墨总统：别公开说不掏钱给我修墙！
",0,1,0,2,0,1,1,0,美股,国内财经
5084,5084,"普陀山旅游冲刺IPO：主业增长承压 募投项目已动工
",0,1,0,0,0,0,0,0,证券,国内财经
5085,5085,"海通姜超：7月经济稳中趋缓 工业生产或缓中趋稳
",3,4,1,2,2,0,1,2,国内财经,国内财经
5086,5086,"井冈山旅游拟IPO资料刚披露 部分业务业绩就变脸
",1,0,0,0,0,0,0,1,证券,港股
5087,5087,"上海展尚失联 *ST烯碳申明它与控股股东无关联关系
",2,1,0,1,1,4,0,2,证券,证券
5088,5088,"项目停工超一年 南岭民爆子公司与合作伙伴对簿公堂
",0,1,0,3,1,3,0,2,证券,美股
5089,5089,"中报营收、净利双降 先进数通上市一年业绩变脸
",1,1,0,0,1,3,0,2,证券,证券
5090,5090,"珠江啤酒拟为四地精酿业务输血 抢食精酿市场
",0,1,1,1,1,0,0,2,证券,证券
5091,5091,"董事长涉嫌违法违规 易事特遭调查影响重大资产重组
",0,0,0,1,0,1,0,2,证券,证券
5092,5092,"普遍预言将站稳3300点 分析师一致看好的时候要谨慎
",1,1,0,4,1,1,0,1,证券,美股
5093,5093,"2000万投资二十三魔方 汉王科技拟涉足基因测序产业
",0,1,0,0,0,1,0,1,证券,证券
5094,5094,"因不符合最新政策 *ST京城收购天海美洲股权未果
",1,2,0,3,1,2,0,4,证券,证券
5095,5095,"电视购物成艺术品诈骗温床 虚假宣传反噬行业口碑
",0,0,0,0,0,1,0,0,生活,证券
5096,5096,"股王全通教育陨落:业绩暴跌股价腰斩再腰斩 股东补仓
",3,0,0,0,1,0,0,4,证券,证券
5097,5097,"不法药贩子温柔攻陷老年人 成本4600元保健品卖5万
",1,1,0,2,0,3,0,0,生活,国内财经
5098,5098,"北京拟将自住房升级为共有产权房
",0,3,0,3,1,0,0,1,国内财经,证券
5099,5099,"PPP覆盖30省市投资额逾16万亿 制度规范成工作方向
",1,2,2,0,0,0,0,2,国内财经,证券
5100,5100,"央行终结3日中性操作净回笼200亿 8月流动性仍不省心
",4,6,2,4,2,2,2,6,国内财经,国内财经
5101,5101,"多地酝酿省属国企整合新动作 将迎并购重组落地潮
",0,3,0,4,2,0,0,3,国内财经,证券
5102,5102,"苹果用户信息遭内鬼售卖:一条可卖180 有人月入75万
",3,3,2,4,3,3,1,3,生活,期货
5103,5103,"制造业逃离珠三角？ 真相：高端智能化中低端小型化
",0,0,0,0,0,0,0,0,国内财经,证券
5104,5104,"税改下一步或将锁定消费税：纳入一次性餐具红木家具
",0,1,0,3,2,2,0,2,国内财经,美股
5105,5105,"下周经济数据较为密集 重点关注国内信贷数据
",1,2,0,4,0,0,1,0,国内财经,美股
5106,5106,"食药监通告4批次食品不合格 有猪肉脯检出沙门氏菌
",1,1,0,1,0,4,0,0,生活,证券
5107,5107,"天目湖IPO过会 四成募资拟用于还债
",0,1,0,0,1,0,0,0,证券,证券
5108,5108,"北上广等新房销售套上紧箍咒 违背指导价限售限签
",0,1,0,1,1,2,0,2,国内财经,国内财经
5109,5109,"9省份发布2017年工资指导线 多为持平或下调
",1,2,2,0,1,1,0,3,国内财经,证券
5110,5110,"大学生新一线城市就业调查：本科生平均月薪4217元
",3,5,2,3,2,3,1,4,国内财经,证券
5111,5111,"今年工资涨多少？9省份发布2017年工资指导线
",3,2,1,0,0,1,0,3,国内财经,证券
5112,5112,"午盘：经济数据欠佳 美股大体下滑
",1,2,0,3,0,0,1,2,美股,美股
5113,5113,"丰田将实施新劳动制度：不加班也付加班费
",0,3,0,5,2,1,0,2,美股,国内财经
5114,5114,"世界黄金协会：上半年全球黄金总需求下降14%
",1,1,1,2,2,1,2,1,美股,港股
5115,5115,"深度分析：特斯拉到底值多少钱 是不是泡沫？
",0,1,1,1,0,1,0,0,美股,证券
5116,5116,"韩春雨主动撤回论文 反映了中国学术界在不断成熟
",2,4,0,5,1,1,1,1,国内财经,美股
5117,5117,"李文星被困室友：不把自己的腿打断 我就是下一个他
",0,5,0,1,0,3,0,0,国内财经,国内财经
5118,5118,"特朗普酝酿制裁中国？有个西方国家被吓坏了
",2,4,0,3,1,2,2,1,美股,美股
5119,5119,"道指冲上22000可能是一个大陷阱
",0,1,0,0,0,3,0,2,美股,证券
5120,5120,"美联储9月加息也有可能！一投行给出关键线索
",1,1,1,3,1,1,1,1,美股,美股
5121,5121,"特朗普猛烈抨击美国国会 这次是因为制裁俄罗斯法案
",0,0,0,4,1,0,1,0,美股,美股
5122,5122,"股权质押风险之下暗流汹涌 85公司股东紧急补仓
",2,0,0,1,1,2,1,6,证券,证券
5123,5123,"老艾侃股：大盘会形成三重顶吗？
",1,0,0,0,1,0,0,2,证券,证券
5124,5124,"英媒:今后30年人类面临十大挑战 基因编辑技术居首
",0,0,0,1,0,0,0,0,美股,美股
5125,5125,"安倍誓言重振经济仍是第一要务 将进一步结构性改革
",1,4,0,4,1,1,0,1,美股,证券
5126,5126,"涨价板块凝聚人气 沪指第三次闯关3300点
",4,0,1,2,0,0,0,3,证券,港股
5127,5127,"激进私募已近乎满仓 涨价板块集聚人气
",2,0,0,1,0,0,0,1,证券,证券
5128,5128,"举牌热再次来袭 稀缺牌照或业务公司最受追捧
",0,0,0,0,1,1,0,2,证券,证券
5129,5129,"员工持股沦为上市公司接盘侠 甚至拉抬股价工具
",3,0,0,0,1,2,0,5,证券,证券
5130,5130,"六家投行点评英银决议，年内别指望加息了！
",1,0,1,1,0,1,0,2,美股,美股
5131,5131,"境外增持人民币债券创新高 短端债券最吸金
",0,3,2,3,1,0,0,1,国内财经,国内财经
5132,5132,"中国神华旗下两煤矿停产或减产 预计减少净利30.3亿
",3,3,1,2,2,0,1,3,证券,国内财经
5133,5133,"法国开云集团与阿里巴巴签署知识产权协议
",0,2,0,2,0,1,1,0,美股,美股
5134,5134,"三周来公开市场首度净回笼 超万亿逆回购将到期
",1,3,2,4,3,0,0,5,国内财经,证券
5135,5135,"银行三三四自查结束：压缩非标规模 嵌套问题观望
",0,0,1,0,0,0,0,0,国内财经,期货
5136,5136,"中报各大主力最新动向：QFII爆买 险资调仓
",0,1,0,1,1,1,0,1,证券,证券
5137,5137,"A股市场频现“妖股” 投资者应警惕背后的推波助澜
",1,2,1,1,1,0,0,5,证券,证券
5138,5138,"新华社：稳定外资 推动更高水平对外开放
",0,1,0,2,2,0,0,1,美股,证券
5139,5139,"大疆“乌龙”收购零度：“救场骑士”解困局
",0,0,0,0,0,1,0,0,证券,证券
5140,5140,"10部委出台新规 共享产业板块又出新投资机会
",0,3,2,1,2,0,0,2,证券,国内财经
5141,5141,"开盘：美股基本持平 昨日道指创新高
",2,1,0,3,1,0,1,5,美股,港股
5142,5142,"新华社追踪韩春雨事件：撤稿是否等同造假？
",0,1,0,1,1,1,0,1,国内财经,证券
5143,5143,"监管新规发威 基金子公司二季度规模骤降1.32万亿
",1,2,5,2,2,2,0,6,证券,基金
5144,5144,"美国超级高铁测速破纪录：比中国复兴号慢40公里
",2,2,0,5,1,0,1,0,美股,美股
5145,5145,"涨停板早知道：七大利好明日有望发酵
",3,0,1,1,0,0,1,2,证券,证券
5146,5146,"自行车停车位紧缺 荷兰首都拟清理共享单车
",0,0,0,0,0,0,0,0,美股,证券
5147,5147,"被玩残的德普科技今日抽升将复活？内地资金来接盘？
",1,2,0,4,1,1,1,3,证券,证券
5148,5148,"港股收评：大市回落等同见顶？不要这么肤浅吧
",3,1,1,1,0,3,0,3,证券,港股
5149,5149,"清华学霸带你飞！跟着投资股价立即就爆升？
",2,1,0,0,0,0,0,3,证券,证券
5150,5150,"蔡浩：新周期起点？只是逆周期反弹
",1,1,1,2,3,0,1,2,证券,美股
5151,5151,"盘前：特斯拉大涨 美期指涨跌互见
",2,0,0,1,2,0,0,1,美股,证券
5152,5152,"国产手机在印度狙击三星 4G手机前五中包揽四席
",0,1,0,2,0,1,0,1,美股,基金
5153,5153,"受乐视系资金链危机拖累 酷派被曝拟卖地自救
",0,1,0,0,1,2,0,1,证券,证券
5154,5154,"A股收评（8.3）：大金融整体回撤，创业板小试牛刀！
",2,1,0,1,1,1,1,4,证券,证券
5155,5155,"A股1年IPO才募2400亿:银行股半年融资5千亿 光…
",2,1,2,0,0,2,0,6,证券,证券
5156,5156,"基金经理看后市 | 恒生业绩带来的启示
",0,0,1,1,1,0,0,1,证券,证券
5157,5157,"港股牛市加速度，追落后策略有用吗？
",3,0,1,0,0,0,0,3,证券,港股
5158,5158,"风口已过，无人机市场面临大洗牌
",0,1,1,2,1,0,0,2,证券,证券
5159,5159,"澳大利亚最大银行被指控违反反洗钱法
",0,1,0,0,0,1,0,1,美股,证券
5160,5160,"*ST爱富：调整资产重组方案？停牌15个月后即将复牌
",1,4,2,4,2,1,1,3,证券,国内财经
5161,5161,"周期股“意外热” 部分龙头股筹码松动
",1,0,0,0,2,0,0,3,证券,证券
5162,5162,"李文星陷传销始末:不买产品“换家”后不知所踪
",0,4,0,1,0,3,0,1,国内财经,生活
5163,5163,"港股现在算是牛市吗？
",3,1,1,2,0,0,0,4,证券,证券
5164,5164,"最被看好十大港股：中金升渣打目标价至96元
",6,1,1,0,0,2,0,3,证券,证券
5165,5165,"资金轮流转，追逐下一类大涨股！
",3,0,0,0,0,1,0,3,证券,证券
5166,5166,"英央行维稳利率鹰派阵营收缩 英镑短线暴挫80点
",2,2,0,2,1,1,1,1,美股,证券
5167,5167,"3240是调整极限位 周期股行情未完
",1,0,0,0,3,1,0,4,证券,证券
5168,5168,"3个月狂烧10亿美金 特斯拉预计明年扭亏为盈
",2,3,3,2,1,0,1,3,美股,证券
5169,5169,"战狼2令北京文化市值飙升30亿 吴京演绎天道酬勤
",1,1,1,0,0,1,0,4,证券,证券
5170,5170,"美国人对汽水越来越没兴趣了 销量回到了30年前
",0,0,0,5,1,0,0,0,美股,美股
5171,5171,"中国人寿(海外)因违反收购守则遭香港证监会谴责
",2,2,1,3,2,2,1,1,证券,港股
5172,5172,"8月3日19点交易员正关注要闻
",4,2,2,7,2,0,2,3,美股,美股
5173,5173,"联合光电：启动非公开发行询价？明日停牌
",1,0,0,1,1,0,1,1,证券,证券
5174,5174,"租购同权背后的教育难题：很多问题尚未找到答案
",0,0,0,0,0,0,0,0,国内财经,证券
5175,5175,"中国神华：两个露天矿减产 预计减少净利润逾30亿元
",4,4,1,2,1,1,1,3,证券,国内财经
5176,5176,"中国科技巨头血拼东南亚 手游竞争却冰火两重天
",2,2,0,2,1,0,1,0,美股,国内财经
5177,5177,"中茵股份：8月9日起更名为“闻泰科技”
",4,1,1,3,2,0,2,6,证券,港股
5178,5178,"中国互联网百强企业收入规模破万亿元
",4,4,2,2,1,2,1,2,美股,美股
5179,5179,"巨人网络现逾7亿元大宗交易？折价约3%
",3,1,1,1,0,1,0,3,证券,证券
5180,5180,"还在等待英国央行加息？投行预计2019年前基本没戏
",0,4,1,2,0,2,0,2,美股,国内财经
5181,5181,"易事特：收到证监会立案调查 存被实施暂停上市风险
",0,1,0,1,2,3,1,1,证券,国内财经
5182,5182,"复星集团完成对德企Koller收购 业务规模望增长
",0,1,1,1,1,1,1,0,证券,国内财经
5183,5183,"模塑科技：拟12.5亿收购控股股东旗下道达饰件
",2,1,3,0,0,3,0,5,证券,证券
5184,5184,"复星完成对Koller收购 郭广昌：协同资源做强做大
",0,0,0,1,1,1,0,0,美股,美股
5185,5185,"日媒：301条款打响中美贸易战第一枪？
",2,1,1,2,0,1,1,1,美股,证券
5186,5186,"港股复盘：港股中报行情正式拉开序幕
",3,0,1,1,1,0,0,3,证券,港股
5187,5187,"多地推共享停车缓解停车难 车位共享还要迈过三道坎
",0,0,0,0,0,0,0,0,国内财经,证券
5188,5188,"秦洪看盘：多头控盘能力较强 短线A股走势可期待
",1,0,0,0,2,0,0,3,证券,证券
5189,5189,"德国经济12年来首次落后于其他欧元区大国
",1,3,1,1,0,2,1,1,美股,港股
5190,5190,"上半年美企在华并购投资额增长2.3%
",1,3,0,3,0,2,0,3,美股,证券
5191,5191,"买不了新加坡的楼，不妨看看这家刚发盈喜的青建国际
",1,2,0,2,2,4,1,2,证券,美股
5192,5192,"记者卧底手记：985高校毕业生就不会掉入传销组织吗
",1,2,0,2,2,2,0,1,国内财经,美股
5193,5193,"商务部：上半年美企在华并购投资额增长2.3%
",1,3,0,3,0,2,0,3,国内财经,证券
5194,5194,"外媒：中国高价手机需求不减有望造福苹果
",2,3,0,4,1,2,1,0,美股,美股
5195,5195,"海尔公开向日企征集所需技术
",1,0,0,1,0,0,1,1,美股,证券
5196,5196,"收快递收进一只“狼”？沪一女子独自在家遭猥亵
",1,1,2,2,0,5,0,3,生活,证券
5197,5197,"明星股科大讯飞2016年可能不赚钱 利润主要靠补贴
",1,2,1,1,0,2,0,3,证券,证券
5198,5198,"日本乐天与中国民宿巨头途家达成合作协议
",3,3,1,6,1,2,2,2,美股,美股
5199,5199,"看多黑色系?我是这样做空赚钱的
",0,0,0,0,3,1,0,0,期货,期货
5200,5200,"牛汇:纽元跌破回落风险明显 领跌非美货币
",1,0,0,2,1,1,3,0,外汇,外汇
5201,5201,"李文星事件后续：四家招聘平台审核制度调查
",0,2,0,1,0,1,0,1,国内财经,国内财经
5202,5202,"首次突破22000点 一文回顾道指历史性时刻
",1,0,0,1,0,2,0,2,美股,港股
5203,5203,"今年楼市金九银十还会出现吗？专家这样说
",0,2,0,0,1,1,0,1,国内财经,国内财经
5204,5204,"山鼎设计：重组标的为跨境电商萨拉摩尔
",0,0,0,0,0,0,0,1,证券,证券
5205,5205,"杭州破获特大网络诈骗案 非法获取数十万条公民信息
",0,0,0,0,0,2,0,1,生活,证券
5206,5206,"中国恒大：前7个月累计销售额2882.5亿 落后于万科
",6,5,2,4,3,2,2,6,证券,国内财经
5207,5207,"邦达亚洲:中澳经济数据表现疲软 澳元早盘下滑
",1,2,1,2,0,1,3,0,外汇,外汇
5208,5208,"投资者保护系列：盲目蹭热点 容易撞风险
",1,1,0,1,1,1,1,0,证券,国内财经
5209,5209,"天猫3亿美元投易果 阿里巴巴逾2000亿加注中国市场
",4,3,2,8,3,2,3,5,证券,美股
5210,5210,"亚汇中国:美元麻烦不停 英国央行决议再送风险
",3,5,0,6,2,2,4,0,外汇,外汇
5211,5211,"东芝将在没有西部数据的情况下独立建造新芯片
",0,3,0,7,2,0,1,3,美股,美股
5212,5212,"金钻集团GTHFX:小非农连续走弱 日银委员坚定宽松
",1,0,0,1,0,0,5,1,外汇,外汇
5213,5213,"天猫三亿美金追投易果 阿里近年加注中国逾2000亿
",3,2,1,3,1,1,1,3,美股,证券
5214,5214,"乐视投资公司4.35亿参股一带一路财险公司
",2,1,1,0,0,3,0,6,证券,证券
5215,5215,"大涨11%仍是中小板唯一2元股 爱康科技能讲新故事吗
",4,3,1,1,1,3,0,4,证券,证券
5216,5216,"李文星事件进展：公安进BOSS直聘调查 投资人无回应
",0,3,0,2,0,1,0,0,国内财经,国内财经
5217,5217,"矿业巨头力拓上半年净收益33亿美元接近翻倍
",3,1,2,4,1,3,2,3,美股,证券
5218,5218,"《三生三世》首日票房超《战狼2》 概念股启动
",2,0,0,1,1,1,1,5,证券,证券
5219,5219,"8月3日上市公司晚间公告速递
",3,1,1,3,3,2,2,5,证券,美股
5220,5220,"周极品冒菜吃出老鼠 冒菜店已赔8000元并被调查(图)
",2,1,0,2,1,4,0,1,生活,美股
5221,5221,"上涨股票数量远多于下跌股票 三大指数仅创业板涨了
",4,0,0,0,1,1,0,3,证券,港股
5222,5222,"收评：渣打恢复派息预期落空券商普遍唱淡 大跌8.07%
",2,1,1,1,3,1,0,2,港股,证券
5223,5223,"河北科大对韩春雨成果学术评议 最坏结果会是什么
",0,0,0,1,2,0,0,0,国内财经,美股
5224,5224,"收评：恒指高位整固跌0.28%险守27500点 渣打跌…
",4,1,0,2,2,3,0,4,港股,港股
5225,5225,"天夏智慧：8年拟投资50亿建设自贡市智慧城市
",2,2,1,1,1,1,0,3,证券,港股
5226,5226,"收评：港股通(沪)用额11.12亿 港股通(深)用额6…
",6,1,5,0,0,2,0,7,港股,港股
5227,5227,"8月3日复盘:市场资金抽离股市概率达75% 主力出击6…
",5,3,3,4,3,1,2,9,证券,港股
5228,5228,"又一起魏则西式悲剧：李文星求职殒命的前前后后
",0,2,0,0,0,1,0,0,国内财经,国内财经
5229,5229,"8月3日16点交易员正关注要闻
",4,2,2,7,2,0,2,3,美股,美股
5230,5230,"快讯：美图尾盘跳水跌逾8% 此前遭股东减持五千万股
",4,0,0,2,2,1,0,4,港股,证券
5231,5231,"涨停板复盘:沪指二连跌破5日均线 “钢铁侠”霸屏
",4,0,2,1,1,1,1,4,证券,证券
5232,5232,"无奈签署对俄制裁 特朗普误解了自己的权利？
",0,0,0,2,1,0,1,0,美股,美股
5233,5233,"合肥美容院给顾客抹药膏谎称产生毒素 再逼高价消费
",0,1,0,1,0,1,0,0,生活,证券
5234,5234,"上半年中国市场为英国投资者赚得最大回报
",3,4,1,3,2,1,1,3,美股,国内财经
5235,5235,"宜人贷上市后首次分红6亿 业绩发布日股价不买账
",4,1,1,3,1,3,1,7,美股,国内财经
5236,5236,"彩客化学—精细化工龙头到锂电池新贵的华丽变身
",0,1,0,1,1,0,0,1,证券,证券
5237,5237,"中国通信服务升7% 德银指其现估值低于其长期平均值
",4,3,0,2,2,0,1,2,港股,证券
5238,5238,"科达股份：60%的销售额来自网络服务和电商客户
",1,0,1,0,0,0,1,3,证券,证券
5239,5239,"八成以上应届生需租房？67%工资都交了房租
",1,1,0,0,0,1,0,1,国内财经,证券
5240,5240,"玉米淀粉现货市场回归供需　压力行情犹存
",0,1,1,1,3,0,0,2,期货,证券
5241,5241,"ofo小黄车宣布进入马来西亚 首批于马六甲投放500辆
",0,0,0,0,0,1,0,0,美股,证券
5242,5242,"658亿资金争夺20股：主力资金重点出击6股(名单)
",4,0,1,2,1,2,0,7,证券,证券
5243,5243,"周期股午后强势领涨 创业板指涨幅收窄
",3,0,0,0,2,1,0,4,证券,证券
5244,5244,"186亿疯狂大调仓 一翻倍黑马强势曝光
",2,1,2,1,2,1,0,3,证券,证券
5245,5245,"陕京四条输气管道全部贯通 将利于北京大气污染治理
",1,2,0,3,1,0,0,1,国内财经,证券
5246,5246,"未到全面做多时  十大博客看后市
",0,0,0,0,0,0,0,0,证券,证券
5247,5247,"今日沪指跌0.37% 非银金融行业跌幅最大
",3,2,1,1,1,0,2,4,证券,证券
5248,5248,"收评：沪指跌0.37% 金融股拖累大盘
",3,2,1,0,1,1,1,5,证券,证券
5249,5249,"沪铝带头有色变脸 农产品普跌焦煤重挫3.52%
",1,0,1,0,2,2,0,2,期货,国内财经
5250,5250,"明日股市三大猜想及应对策略
",2,0,0,2,2,0,1,3,证券,证券
5251,5251,"税改冲击波：印度综合PMI创八年最大跌幅
",0,0,0,0,1,0,0,0,美股,国内财经
5252,5252,"市场难逃钢铁魔咒 能否翻越3300希望还在创业板
",0,2,1,3,1,0,0,3,证券,证券
5253,5253,"快讯：工行A股创新高H股涨1.5% 市值突破2万亿
",6,2,2,1,1,2,0,8,港股,证券
5254,5254,"收评：权重板块回调资源股分化 沪指震荡收跌0.37%
",3,1,1,1,1,1,0,6,证券,证券
5255,5255,"收评：钢铁板块逆势领涨 安阳钢铁等3股封涨停板
",3,0,1,0,0,2,0,4,证券,证券
5256,5256,"亚洲鲤鱼泛滥成灾 密歇根州悬赏70万美元求解
",2,1,0,3,1,1,3,1,美股,国内财经
5257,5257,"李文星溺亡前曾联络家人：我被大公司录取了
",0,3,0,1,0,3,0,3,国内财经,证券
5258,5258,"收评：沪股通净流入13.21亿 深股通净流入11.84…
",6,2,4,1,1,2,0,7,港股,港股
5259,5259,"沈阳共享电动车被面包车偷走 网友评论不觉得可耻吗
",0,2,0,1,0,2,0,0,生活,证券
5260,5260,"技术分析：油市现多空变局 布油可能会跌破51美元
",1,1,1,3,3,2,2,0,期货,港股
5261,5261,"慧悦财经《微愿：二次元+宅腐基——投票即正义》
",1,0,0,1,0,1,0,0,证券,证券
5262,5262,"钱包钥匙锁在共享汽车里开不了门 小伙差点夜宿街头
",1,2,0,4,0,2,0,1,生活,国内财经
5263,5263,"天翔环境简阳PPP项目研报获批复 投资额增至4.46亿…
",2,1,1,0,0,0,0,3,证券,证券
5264,5264,"特朗普要改革移民法：不讲英语不能移民美国
",0,1,0,5,0,1,1,0,美股,外汇
5265,5265,"信维通信放量大跌 公司回应：无突发利空 经营正常
",1,0,0,1,1,2,0,2,证券,港股
5266,5266,"TFX拓瑞:美联储连发鹰语压制金价 多空反转是否形成
",0,0,0,2,0,0,3,0,外汇,外汇
5267,5267,"AETOS艾拓思:非美延续牛皮震荡 弱市上行
",0,0,0,1,1,1,2,0,外汇,港股
5268,5268,"收评:沪指跌0.37%缩量跌破5日均线 钢铁股逆市狂奔
",4,1,1,1,1,2,1,6,证券,证券
5269,5269,"三星手机北美市场占有率超越苹果重回第一
",1,1,1,3,1,2,0,2,美股,美股
5270,5270,"员工被罚喝马桶水：男子皱眉喝下 女子闭眼喝完
",0,1,0,0,0,2,0,0,生活,生活
5271,5271,"妈妈被学而思网课震惊：学前儿童要算三角形内角和
",0,1,0,0,0,2,1,0,生活,证券
